CustomerID,PurchaseDate,AmountSpent
1690,2020-02-11 17:05:35.099396,74.43
24,2020-02-11 18:14:59.536170,475.21
1875,2020-02-11 19:55:45.137885,154.92
2168,2020-02-11 20:34:42.735611,86.6
486,2020-02-11 20:39:38.830091,100.8
482,2020-02-11 20:59:05.191581,88.13
2716,2020-02-11 21:57:15.889039,135.4
2616,2020-02-11 23:17:13.533097,101.36
2921,2020-02-12 01:15:41.021015,138.35
53,2020-02-12 02:51:03.113758,134.91
1943,2020-02-12 03:49:40.752496,70.36
721,2020-02-12 05:52:30.004440,90.23
584,2020-02-12 06:08:49.795424,177.43
1858,2020-02-12 07:23:39.662374,180.0
1403,2020-02-12 08:06:09.455664,332.37
1159,2020-02-12 09:05:17.965801,88.52
1991,2020-02-12 11:46:48.790403,269.65
2981,2020-02-12 14:09:08.009857,497.97
554,2020-02-12 14:16:17.045316,48.87
640,2020-02-12 14:30:45.590300,38.77
2107,2020-02-12 17:35:10.024852,194.13
2153,2020-02-12 18:45:09.871807,100.48
2414,2020-02-12 19:04:22.832186,191.29
2596,2020-02-12 19:54:10.236163,126.35
1410,2020-02-12 20:45:31.505577,412.19
2577,2020-02-12 21:42:41.956681,455.76
2937,2020-02-12 21:55:56.699858,99.13
1182,2020-02-12 23:43:34.416892,69.22
137,2020-02-13 01:37:54.946137,42.46
1488,2020-02-13 03:06:25.852822,439.09
2686,2020-02-13 03:22:51.724418,199.8
487,2020-02-13 06:44:08.896686,187.42
2268,2020-02-13 07:11:00.946016,89.24
1027,2020-02-13 08:34:20.221553,283.79
1252,2020-02-13 09:07:13.807129,187.21
1013,2020-02-13 11:02:57.852465,36.48
254,2020-02-13 11:49:09.592699,239.17
807,2020-02-13 12:03:38.413526,443.18
1195,2020-02-13 14:07:46.362374,312.44
105,2020-02-13 14:50:18.625606,114.46
2791,2020-02-13 15:09:37.748597,77.4
2254,2020-02-13 18:15:15.165195,70.69
2395,2020-02-13 18:44:30.621482,508.3
1319,2020-02-13 21:12:00.048999,83.3
1435,2020-02-13 21:37:25.191578,229.01
50,2020-02-13 21:56:47.139329,92.9
1291,2020-02-13 22:34:52.236863,37.0
1410,2020-02-14 00:45:26.095774,331.95
584,2020-02-14 02:21:44.757197,140.59
2478,2020-02-14 02:43:12.551742,59.91
2317,2020-02-14 03:22:20.047238,230.16
1084,2020-02-14 03:48:52.227164,92.92
2104,2020-02-14 04:04:37.527824,44.38
2634,2020-02-14 04:18:08.999479,135.65
2346,2020-02-14 04:19:42.755917,44.89
1313,2020-02-14 06:07:25.477154,47.61
1684,2020-02-14 06:54:12.364535,73.27
239,2020-02-14 07:44:39.648932,121.49
1087,2020-02-14 08:03:39.296086,106.62
585,2020-02-14 09:42:00.701686,50.37
2471,2020-02-14 10:50:26.262966,79.76
1739,2020-02-14 11:03:56.123374,65.66
784,2020-02-14 11:29:42.465388,149.79
850,2020-02-14 11:36:44.242147,157.46
266,2020-02-14 13:13:10.828105,83.35
2872,2020-02-14 13:19:18.058056,406.94
481,2020-02-14 14:17:46.602100,96.13
857,2020-02-14 16:42:09.009768,82.11
2411,2020-02-14 17:28:24.064967,71.49
627,2020-02-14 18:55:48.567181,119.23
2550,2020-02-14 20:23:21.118360,40.27
1986,2020-02-14 22:41:28.120899,98.73
2181,2020-02-15 00:21:20.673275,135.41
2501,2020-02-15 01:08:57.283920,45.49
1406,2020-02-15 02:13:46.101541,47.32
1394,2020-02-15 02:35:24.656395,427.03
2296,2020-02-15 03:51:27.115933,49.56
1374,2020-02-15 04:39:12.519233,122.93
563,2020-02-15 06:07:24.604525,69.59
401,2020-02-15 06:28:40.848655,97.49
1865,2020-02-15 08:46:43.010107,139.65
978,2020-02-15 10:41:58.459891,244.9
947,2020-02-15 11:10:16.634223,56.69
908,2020-02-15 11:51:25.640314,147.93
563,2020-02-15 11:59:45.234409,60.16
1402,2020-02-15 12:16:03.350562,91.51
161,2020-02-15 12:39:35.029962,70.03
424,2020-02-15 13:29:16.519639,87.62
1496,2020-02-15 13:46:21.647729,52.2
2861,2020-02-15 14:07:54.210706,118.28
685,2020-02-15 14:38:34.043228,69.14
1940,2020-02-15 14:41:38.168088,65.01
2485,2020-02-15 14:52:16.302525,478.34
907,2020-02-15 16:30:27.360083,84.9
669,2020-02-15 16:42:25.715401,79.5
1371,2020-02-15 18:26:08.681785,92.41
2830,2020-02-15 19:01:38.992265,30.28
958,2020-02-15 21:21:07.848242,63.53
2423,2020-02-15 22:23:29.379587,59.97
1751,2020-02-15 22:28:44.570287,86.17
2377,2020-02-15 23:27:29.613531,364.06
1124,2020-02-16 02:01:08.742687,138.4
1174,2020-02-16 02:25:48.831651,83.25
1711,2020-02-16 02:41:47.415416,55.0
2152,2020-02-16 04:36:02.796504,99.51
629,2020-02-16 06:17:32.355553,24.53
2952,2020-02-16 06:41:43.181539,78.6
2540,2020-02-16 08:24:40.210838,235.43
608,2020-02-16 09:26:17.391585,45.18
1685,2020-02-16 09:47:28.863801,135.96
1138,2020-02-16 09:54:52.251752,117.56
1437,2020-02-16 12:14:20.149332,109.49
2700,2020-02-16 14:43:59.732576,186.42
331,2020-02-16 16:27:48.847449,96.15
1037,2020-02-16 16:40:25.969874,44.4
2118,2020-02-16 17:06:40.898353,124.43
1314,2020-02-16 17:28:02.751853,118.04
639,2020-02-16 18:17:52.597647,173.13
306,2020-02-16 18:20:11.486812,320.08
2704,2020-02-16 19:23:22.339846,189.34
2202,2020-02-16 23:30:08.668405,87.3
2466,2020-02-17 00:54:37.965025,141.2
681,2020-02-17 01:24:42.026251,60.5
1749,2020-02-17 05:25:02.844252,144.74
953,2020-02-17 06:34:58.787274,103.01
2374,2020-02-17 07:17:55.187896,129.99
33,2020-02-17 07:37:27.510071,241.38
2499,2020-02-17 07:39:55.525211,92.78
1008,2020-02-17 09:15:17.234837,312.49
1445,2020-02-17 11:07:50.324362,52.01
1122,2020-02-17 12:19:33.986886,114.51
439,2020-02-17 12:23:13.542819,114.51
1434,2020-02-17 13:35:41.968945,113.07
1834,2020-02-17 14:59:49.861454,222.02
1106,2020-02-17 15:14:12.766815,459.46
2612,2020-02-17 15:47:01.004378,91.69
268,2020-02-17 16:02:15.710288,70.16
206,2020-02-17 16:22:25.435081,249.25
2817,2020-02-17 17:38:52.164301,230.2
2949,2020-02-17 18:41:59.891187,102.42
2889,2020-02-17 18:51:20.613917,77.37
2013,2020-02-17 19:21:51.267438,41.64
999,2020-02-17 19:40:42.755006,115.32
2968,2020-02-17 19:56:56.625164,227.84
1687,2020-02-17 21:19:53.764583,50.59
322,2020-02-17 22:08:12.971660,66.75
1992,2020-02-17 22:14:09.616949,138.03
2659,2020-02-17 22:34:27.054478,93.29
1696,2020-02-17 22:35:50.253470,174.79
2435,2020-02-18 00:13:07.727887,130.34
1271,2020-02-18 00:51:19.425765,49.43
643,2020-02-18 03:42:19.108918,234.14
444,2020-02-18 03:57:02.893043,111.89
699,2020-02-18 04:16:03.817660,95.56
2710,2020-02-18 04:40:37.758701,66.15
1988,2020-02-18 04:44:19.132562,359.15
1412,2020-02-18 04:55:12.922224,79.91
611,2020-02-18 05:35:04.377013,96.98
901,2020-02-18 06:32:10.021211,53.87
2707,2020-02-18 07:42:50.541443,48.68
1920,2020-02-18 07:48:25.859290,224.06
1366,2020-02-18 07:50:41.862698,111.69
1545,2020-02-18 09:01:35.553492,105.19
355,2020-02-18 10:15:15.520713,84.33
495,2020-02-18 14:39:39.089628,198.7
226,2020-02-18 14:59:52.950014,124.87
816,2020-02-18 17:04:10.887290,59.17
2758,2020-02-18 18:07:31.865761,136.27
1505,2020-02-18 18:38:18.371469,46.52
2200,2020-02-18 20:20:57.039314,59.21
1040,2020-02-18 20:36:04.355834,52.92
2828,2020-02-18 22:07:51.492717,77.92
919,2020-02-18 22:22:38.240662,58.46
2059,2020-02-18 23:20:57.545675,85.17
2361,2020-02-19 00:12:46.196963,203.06
1898,2020-02-19 00:28:07.859910,32.19
1583,2020-02-19 00:50:23.131732,132.19
487,2020-02-19 03:21:54.110447,203.8
2393,2020-02-19 04:25:18.569248,110.31
2902,2020-02-19 07:35:09.727092,77.66
1958,2020-02-19 09:25:30.401498,89.12
268,2020-02-19 09:37:34.393032,77.62
1408,2020-02-19 10:05:35.548052,31.67
2861,2020-02-19 12:47:03.474902,265.32
2788,2020-02-19 14:22:12.832884,371.26
117,2020-02-19 14:29:15.542149,78.38
2048,2020-02-19 14:53:26.945873,32.46
595,2020-02-19 15:48:49.248102,83.53
1462,2020-02-19 16:32:46.656022,92.85
1087,2020-02-19 16:56:44.407494,65.12
1122,2020-02-19 17:16:09.559163,79.47
973,2020-02-19 18:05:08.454975,90.37
1662,2020-02-19 18:24:07.665428,55.41
2857,2020-02-19 19:16:02.684574,160.65
1215,2020-02-19 20:19:15.818671,109.74
450,2020-02-19 20:44:35.080647,93.36
225,2020-02-19 21:17:26.818950,79.89
2002,2020-02-19 21:38:54.557179,163.1
585,2020-02-20 01:36:33.808029,69.74
1802,2020-02-20 01:42:46.280997,79.23
2133,2020-02-20 02:25:50.789532,60.01
362,2020-02-20 02:30:58.485023,71.81
1559,2020-02-20 03:13:29.476638,94.15
2801,2020-02-20 03:49:17.647488,204.8
1208,2020-02-20 03:59:13.509756,90.35
2027,2020-02-20 04:08:31.493982,37.86
329,2020-02-20 05:31:41.019893,89.52
2528,2020-02-20 05:38:46.393589,86.63
396,2020-02-20 05:54:43.174857,58.27
41,2020-02-20 07:29:17.067937,96.73
2362,2020-02-20 10:31:08.890571,312.39
1690,2020-02-20 11:35:09.414074,63.49
1559,2020-02-20 12:50:42.597726,119.14
1021,2020-02-20 13:01:20.307954,118.26
2794,2020-02-20 14:07:28.482523,294.57
376,2020-02-20 15:32:44.877814,76.53
1916,2020-02-20 20:23:33.111248,62.99
1373,2020-02-20 20:48:06.044884,95.47
934,2020-02-20 21:27:53.283808,51.13
2288,2020-02-20 22:58:53.184058,119.34
2432,2020-02-20 23:24:09.350733,110.97
225,2020-02-20 23:41:50.919367,13.03
80,2020-02-20 23:49:15.990641,56.59
2630,2020-02-21 00:11:23.483232,58.64
1831,2020-02-21 03:36:46.648887,91.22
608,2020-02-21 05:04:20.537219,82.77
1638,2020-02-21 05:47:34.044169,192.75
333,2020-02-21 06:38:21.344008,113.65
1179,2020-02-21 08:17:44.901839,72.53
86,2020-02-21 08:33:57.304343,92.4
1325,2020-02-21 09:39:49.857857,136.05
511,2020-02-21 10:26:55.909722,101.57
2909,2020-02-21 11:07:54.757932,41.02
2511,2020-02-21 11:14:29.672406,47.23
137,2020-02-21 12:13:00.683490,70.26
700,2020-02-21 12:17:17.321852,114.12
2239,2020-02-21 13:03:52.968652,231.37
753,2020-02-21 13:28:23.571276,181.21
632,2020-02-21 13:59:26.292750,97.85
2132,2020-02-21 14:04:59.740259,85.3
2435,2020-02-21 15:42:16.347126,80.14
2759,2020-02-21 17:13:16.981010,127.63
24,2020-02-21 17:27:56.992077,331.98
387,2020-02-21 19:04:57.272478,111.21
1658,2020-02-21 20:28:21.627343,75.01
2003,2020-02-21 21:54:43.205263,140.48
688,2020-02-21 22:51:42.903796,106.9
2276,2020-02-21 23:50:16.666904,202.7
868,2020-02-22 02:12:33.947620,239.25
2725,2020-02-22 02:26:40.193751,106.32
1165,2020-02-22 03:53:10.359880,415.52
2075,2020-02-22 05:24:25.234608,98.64
2788,2020-02-22 05:42:04.252326,311.15
420,2020-02-22 09:08:12.897453,46.93
1056,2020-02-22 09:16:10.418958,76.49
770,2020-02-22 09:45:16.903106,102.92
1036,2020-02-22 10:08:58.822136,38.58
884,2020-02-22 10:47:04.025143,226.52
2893,2020-02-22 12:14:03.584067,309.86
2669,2020-02-22 12:37:20.791493,124.53
2140,2020-02-22 13:01:15.290241,81.24
1381,2020-02-22 15:17:33.992977,48.89
34,2020-02-22 16:06:50.317983,64.57
1989,2020-02-22 16:31:02.966156,314.13
272,2020-02-22 18:01:14.343365,88.7
609,2020-02-22 18:11:51.911442,120.23
1206,2020-02-22 19:24:01.429966,407.66
2952,2020-02-22 19:49:02.837620,66.47
1883,2020-02-22 20:13:34.335068,138.81
2719,2020-02-22 21:33:18.506233,62.91
2027,2020-02-22 21:52:04.770447,89.44
2076,2020-02-22 22:04:13.155841,93.23
165,2020-02-22 23:54:40.771813,353.98
574,2020-02-23 01:09:38.876252,71.84
920,2020-02-23 02:13:35.755078,124.81
2568,2020-02-23 06:10:16.312602,69.68
1847,2020-02-23 06:22:43.827955,175.47
2294,2020-02-23 06:24:25.334450,72.31
2506,2020-02-23 07:46:57.060923,272.64
1208,2020-02-23 08:39:23.886766,149.74
521,2020-02-23 08:49:26.777378,72.24
1444,2020-02-23 11:40:58.067642,156.59
2100,2020-02-23 11:52:29.547156,98.96
643,2020-02-23 11:54:33.070054,246.91
300,2020-02-23 15:33:08.796292,126.06
622,2020-02-23 16:34:26.010060,173.46
82,2020-02-23 17:18:09.755060,280.54
99,2020-02-23 17:30:56.384547,109.22
2953,2020-02-23 17:52:47.357539,83.87
249,2020-02-23 18:07:53.774616,63.73
23,2020-02-23 18:59:35.796017,111.24
2965,2020-02-23 19:25:21.498413,109.58
2725,2020-02-23 19:56:42.747244,53.8
1368,2020-02-23 20:17:01.290450,185.98
2508,2020-02-23 20:42:13.259995,91.59
2609,2020-02-23 20:44:16.997116,69.11
2213,2020-02-23 22:00:36.607865,290.79
1799,2020-02-23 22:59:19.067218,46.11
1238,2020-02-23 23:09:15.741929,67.99
2660,2020-02-24 00:08:43.770392,63.26
1081,2020-02-24 00:14:31.977778,151.15
2843,2020-02-24 00:21:36.598606,33.08
1365,2020-02-24 01:40:20.891798,139.36
1298,2020-02-24 02:34:00.724479,317.52
2403,2020-02-24 04:11:37.894496,123.04
2687,2020-02-24 04:16:26.398362,115.75
949,2020-02-24 04:49:56.700668,79.03
2679,2020-02-24 05:14:05.302046,80.46
376,2020-02-24 05:51:25.380331,44.12
476,2020-02-24 05:52:29.310485,81.51
316,2020-02-24 06:37:06.501517,57.51
281,2020-02-24 06:48:20.292921,95.48
1136,2020-02-24 08:04:49.264537,37.36
406,2020-02-24 08:29:41.158490,37.17
1731,2020-02-24 10:15:20.335321,61.85
1434,2020-02-24 10:42:02.968263,80.72
2511,2020-02-24 10:45:41.038660,59.13
2669,2020-02-24 13:11:44.704304,70.2
1518,2020-02-24 13:19:11.874420,143.83
2616,2020-02-24 13:41:07.208408,126.86
2048,2020-02-24 13:51:42.979594,90.73
1344,2020-02-24 14:03:30.357281,61.25
2938,2020-02-24 14:42:57.038362,128.16
1642,2020-02-24 16:07:48.633298,42.85
641,2020-02-24 16:21:06.753746,63.31
2059,2020-02-24 16:34:27.050965,106.17
1331,2020-02-24 16:43:23.451375,40.66
1355,2020-02-24 18:10:22.964268,61.96
1165,2020-02-24 21:23:57.931597,335.67
1946,2020-02-25 00:52:04.960201,233.99
1605,2020-02-25 00:53:03.313535,114.51
306,2020-02-25 00:55:24.155279,330.45
2899,2020-02-25 01:01:04.844580,113.43
2730,2020-02-25 01:05:05.888591,182.41
2635,2020-02-25 01:55:09.726034,190.57
1860,2020-02-25 03:57:48.393906,106.21
333,2020-02-25 06:19:26.764609,28.19
357,2020-02-25 07:31:14.013320,59.86
1994,2020-02-25 08:41:53.714783,32.47
2882,2020-02-25 08:45:49.351731,88.62
264,2020-02-25 08:49:16.430721,97.0
2969,2020-02-25 09:06:17.823446,85.72
829,2020-02-25 11:24:52.375926,138.22
2098,2020-02-25 11:35:11.027556,50.69
2171,2020-02-25 12:20:47.638279,173.55
2235,2020-02-25 12:45:38.888203,71.02
942,2020-02-25 13:05:16.220958,185.88
2631,2020-02-25 13:24:20.690073,130.69
1865,2020-02-25 13:38:21.077149,111.68
156,2020-02-25 14:08:18.066513,110.61
2062,2020-02-25 16:12:45.135025,61.66
1728,2020-02-25 18:38:13.694469,41.03
535,2020-02-25 18:59:56.096705,61.81
141,2020-02-25 20:18:49.841604,63.76
2666,2020-02-25 21:15:04.941863,47.88
355,2020-02-26 00:02:13.391549,97.8
1109,2020-02-26 00:39:03.546296,56.21
2788,2020-02-26 00:58:17.700943,356.55
2735,2020-02-26 02:06:20.596771,46.25
272,2020-02-26 02:18:37.100766,183.22
985,2020-02-26 03:43:50.297742,75.09
2526,2020-02-26 03:58:16.800063,65.93
2939,2020-02-26 05:47:05.112011,175.36
789,2020-02-26 06:22:59.057557,72.26
621,2020-02-26 07:12:56.846388,79.87
2047,2020-02-26 07:47:35.792699,86.43
527,2020-02-26 08:34:44.623842,88.41
1690,2020-02-26 09:23:50.620219,76.92
1804,2020-02-26 09:24:31.017959,227.06
6,2020-02-26 10:01:10.321253,33.43
1992,2020-02-26 10:34:18.897904,69.65
2470,2020-02-26 11:39:18.756640,90.83
757,2020-02-26 12:52:36.476151,65.17
378,2020-02-26 13:50:53.520874,37.42
1343,2020-02-26 14:19:47.807787,167.89
923,2020-02-26 15:25:47.684118,71.68
2329,2020-02-26 15:33:00.352588,88.11
1367,2020-02-26 15:40:58.427568,59.76
2281,2020-02-26 17:56:21.961789,334.65
439,2020-02-26 18:27:47.676982,78.14
2635,2020-02-26 18:34:04.038605,205.87
2801,2020-02-26 19:06:20.655910,119.64
1391,2020-02-26 19:31:09.432966,277.03
1350,2020-02-26 20:02:28.002810,101.74
871,2020-02-26 20:29:15.163907,33.23
438,2020-02-26 22:22:04.687135,287.68
2163,2020-02-26 22:33:45.388158,139.13
952,2020-02-26 22:58:21.465897,35.28
515,2020-02-26 22:59:31.660969,97.62
865,2020-02-26 23:05:11.003010,43.19
2844,2020-02-27 00:51:43.922837,72.93
2046,2020-02-27 01:28:12.181117,56.87
1992,2020-02-27 02:03:10.365634,134.92
2768,2020-02-27 03:12:59.720668,121.77
529,2020-02-27 04:56:39.611611,234.52
1196,2020-02-27 05:44:00.145191,85.83
2737,2020-02-27 07:15:56.772223,332.11
1181,2020-02-27 07:17:48.104447,57.7
351,2020-02-27 09:25:58.127902,75.39
1235,2020-02-27 11:55:24.975552,361.91
798,2020-02-27 12:32:34.456878,209.55
2120,2020-02-27 12:37:25.842925,496.37
28,2020-02-27 12:44:36.816468,67.68
1579,2020-02-27 13:12:08.219553,147.71
1851,2020-02-27 13:16:30.651250,19.56
1707,2020-02-27 14:00:06.945741,201.07
128,2020-02-27 14:13:05.271240,28.67
1995,2020-02-27 14:32:28.856185,79.3
1455,2020-02-27 16:51:26.395843,112.39
2860,2020-02-27 17:04:36.980449,48.12
2755,2020-02-27 17:06:17.890462,45.35
1626,2020-02-27 19:17:59.306064,100.8
2913,2020-02-27 20:04:54.119546,92.28
1617,2020-02-27 22:00:08.107840,151.41
769,2020-02-27 23:04:10.098665,55.62
522,2020-02-28 00:07:51.309364,67.06
646,2020-02-28 04:57:38.202159,99.11
981,2020-02-28 06:36:00.239940,204.28
1478,2020-02-28 07:09:33.791907,55.18
93,2020-02-28 08:58:10.352188,201.0
494,2020-02-28 09:33:25.109934,42.11
2459,2020-02-28 09:40:38.110777,42.64
476,2020-02-28 12:51:57.272995,72.96
751,2020-02-28 14:27:20.016336,268.19
936,2020-02-28 15:33:36.382763,35.61
928,2020-02-28 17:05:06.661449,81.59
1511,2020-02-28 22:49:05.807509,82.31
1384,2020-02-29 00:17:50.107056,179.92
1787,2020-02-29 05:35:54.501252,80.61
1058,2020-02-29 05:44:47.583477,333.83
2312,2020-02-29 05:44:56.530277,100.59
2691,2020-02-29 08:18:47.152980,31.4
2846,2020-02-29 08:20:22.965592,116.4
289,2020-02-29 10:03:11.351824,76.35
1392,2020-02-29 10:56:27.050165,122.13
783,2020-02-29 13:07:36.837283,102.58
2298,2020-02-29 13:50:49.199844,49.29
2152,2020-02-29 14:12:54.639557,39.76
284,2020-02-29 14:57:31.559753,106.02
998,2020-02-29 15:02:02.545945,59.71
1619,2020-02-29 15:13:26.400769,69.7
1180,2020-02-29 17:02:46.894574,83.86
1368,2020-02-29 17:40:28.467871,166.22
4,2020-02-29 22:59:54.709955,223.67
375,2020-02-29 23:32:19.574996,94.24
1080,2020-02-29 23:59:07.249932,109.85
2745,2020-03-01 00:17:56.006430,152.76
2128,2020-03-01 00:51:41.396084,118.9
2786,2020-03-01 01:02:19.979948,90.51
2072,2020-03-01 01:40:18.693236,119.2
2362,2020-03-01 04:13:05.110741,316.0
2133,2020-03-01 04:34:15.218947,40.91
719,2020-03-01 05:09:12.450755,432.45
1627,2020-03-01 06:18:52.907842,19.09
2141,2020-03-01 06:59:03.507421,56.34
1282,2020-03-01 07:41:43.292519,172.58
1291,2020-03-01 07:50:23.304534,109.36
1960,2020-03-01 07:57:38.002129,73.9
1528,2020-03-01 08:01:50.159156,142.8
845,2020-03-01 08:10:42.006990,500.42
2453,2020-03-01 08:12:32.182172,143.28
1609,2020-03-01 08:31:12.136794,108.56
2308,2020-03-01 08:51:52.223157,164.95
2057,2020-03-01 09:12:54.830691,95.54
350,2020-03-01 10:00:10.027921,419.9
2969,2020-03-01 12:15:00.018049,138.31
1367,2020-03-01 12:25:36.217265,48.08
1101,2020-03-01 14:07:27.571311,56.69
243,2020-03-01 14:18:21.339575,84.23
2813,2020-03-01 14:21:54.641284,102.83
2608,2020-03-01 15:46:38.022868,68.94
1614,2020-03-01 16:15:30.353967,436.68
1646,2020-03-01 17:24:38.679276,163.28
2687,2020-03-01 18:14:12.050415,128.87
2719,2020-03-01 19:02:59.091310,88.45
61,2020-03-01 19:33:49.091501,86.39
1458,2020-03-01 20:58:50.148525,276.9
2182,2020-03-01 22:55:30.877927,95.28
2546,2020-03-01 23:33:29.855817,61.32
2365,2020-03-02 00:43:21.845876,148.89
2784,2020-03-02 03:37:18.867887,67.78
1569,2020-03-02 05:10:22.764724,62.61
407,2020-03-02 06:57:11.919598,57.98
2318,2020-03-02 08:59:11.859446,28.42
1820,2020-03-02 09:05:44.271967,35.88
1432,2020-03-02 09:31:34.306817,246.29
2748,2020-03-02 09:57:39.899376,61.28
2389,2020-03-02 10:05:32.362386,61.3
648,2020-03-02 10:50:44.729122,109.8
2574,2020-03-02 11:35:42.141747,85.98
628,2020-03-02 12:18:54.786293,186.61
1616,2020-03-02 12:42:01.156035,81.5
328,2020-03-02 13:10:15.587160,104.69
2611,2020-03-02 13:23:29.111549,63.78
1127,2020-03-02 13:24:52.285184,60.0
2993,2020-03-02 14:02:13.249212,99.44
2859,2020-03-02 14:26:42.453830,429.41
1758,2020-03-02 14:54:43.589798,188.32
216,2020-03-02 17:01:15.102633,405.8
709,2020-03-02 17:21:25.887091,238.59
2914,2020-03-02 18:14:20.428421,62.85
2904,2020-03-02 18:15:55.893194,73.96
876,2020-03-02 20:14:50.869371,153.41
765,2020-03-02 21:00:33.989843,43.93
158,2020-03-02 21:03:25.362490,113.04
817,2020-03-02 21:40:18.413176,141.64
1936,2020-03-02 22:30:29.640782,73.74
1844,2020-03-02 23:12:03.845765,298.76
2603,2020-03-02 23:57:05.930946,80.67
680,2020-03-03 00:39:56.411124,64.28
2158,2020-03-03 00:41:45.765953,57.42
2791,2020-03-03 00:47:26.493976,55.18
1072,2020-03-03 02:42:52.019684,155.23
2560,2020-03-03 03:27:54.664096,99.2
57,2020-03-03 03:29:13.632091,77.23
727,2020-03-03 03:41:02.081874,65.97
493,2020-03-03 05:19:29.969852,86.51
2212,2020-03-03 05:23:35.752220,90.1
2444,2020-03-03 06:40:34.766463,219.88
2124,2020-03-03 07:21:30.476816,55.07
237,2020-03-03 08:19:37.103145,160.27
660,2020-03-03 08:34:27.325407,176.13
2632,2020-03-03 09:39:48.425596,177.02
42,2020-03-03 11:32:49.025141,59.44
2848,2020-03-03 11:55:16.349021,99.04
2875,2020-03-03 12:50:38.319953,269.58
1768,2020-03-03 12:56:10.372871,88.09
1161,2020-03-03 13:34:14.119011,249.19
32,2020-03-03 13:51:42.770578,50.94
800,2020-03-03 15:08:50.012064,83.03
2493,2020-03-03 15:14:59.607264,72.21
716,2020-03-03 15:55:01.696976,34.13
1388,2020-03-03 20:16:36.377834,68.53
977,2020-03-03 20:41:17.902703,58.5
242,2020-03-03 21:23:47.938589,61.49
2448,2020-03-03 22:34:14.241116,69.87
342,2020-03-03 23:23:38.377966,80.33
1184,2020-03-04 00:23:06.455391,131.66
662,2020-03-04 00:25:51.032524,75.52
551,2020-03-04 00:28:16.668598,86.33
547,2020-03-04 00:46:11.350794,402.34
1478,2020-03-04 00:56:32.845892,49.21
474,2020-03-04 02:47:00.148726,111.26
2097,2020-03-04 03:20:03.516470,301.77
2470,2020-03-04 03:33:29.810305,96.87
27,2020-03-04 07:19:59.785036,74.09
1677,2020-03-04 07:56:55.188013,179.59
1118,2020-03-04 09:04:26.847679,116.59
28,2020-03-04 10:02:37.364641,67.35
195,2020-03-04 10:14:49.750450,93.61
293,2020-03-04 11:10:17.020375,243.25
2585,2020-03-04 11:53:42.246508,101.43
2856,2020-03-04 12:22:48.226606,116.93
1833,2020-03-04 13:08:32.090120,51.05
526,2020-03-04 13:15:24.647316,75.87
298,2020-03-04 14:09:16.946211,136.5
2493,2020-03-04 15:15:45.018405,68.77
1114,2020-03-04 15:53:29.715790,118.58
695,2020-03-04 16:28:53.513057,46.7
1538,2020-03-04 16:31:20.751251,218.67
909,2020-03-04 17:03:04.379469,97.24
2591,2020-03-04 18:04:17.591323,87.51
582,2020-03-04 18:28:49.342021,217.08
2307,2020-03-04 21:15:59.585729,85.99
2651,2020-03-04 22:41:06.848270,63.59
1565,2020-03-05 00:40:59.582393,257.94
1495,2020-03-05 02:41:14.737606,355.5
724,2020-03-05 03:01:39.302781,100.37
1627,2020-03-05 03:04:48.331047,77.29
1950,2020-03-05 03:19:13.289478,42.17
